StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.2,Q2.3_1,Q2.3_2,Q2.3_5,Q2.3_7,Q2.3_8,Q2.3_9,Q2.3_10,Q2.3_11,Q2.3_13,Q2.3_14,Q2.3_13_TEXT,Q2.4#1_1_1,Q2.4#1_1_2,Q2.4#1_2_1,Q2.4#1_2_2,Q2.4#1_3_1,Q2.4#1_3_2,Q2.4#1_4_1,Q2.4#1_4_2,Q2.4#1_5_1,Q2.4#1_5_2,Q2.4#1_6_1,Q2.4#1_6_2,Q2.4#1_7_1,Q2.4#1_7_2,Q2.4#1_8_1,Q2.4#1_8_2,Q2.4#1_9_1,Q2.4#1_9_2,Q2.4#1_9_TEXT,Q2.4#1_10_1,Q2.4#1_10_2,Q2.5,Q2.6,Q2.7,Q2.8,Q2.9,Q2.10,Q2.11,Q3.2_1_1,Q3.2_1_2,Q3.2_2_1,Q3.2_2_2,Q3.2_3_1,Q3.2_3_2,Q3.2_4_1,Q3.2_4_2,Q3.2_5_1,Q3.2_5_2,Q3.2_5_TEXT,Q3.2_6_1,Q3.2_6_2,Q3.3_1_1,Q3.3_1_2,Q3.3_2_1,Q3.3_2_2,Q3.3_3_1,Q3.3_3_2,Q3.3_4_1,Q3.3_4_2,Q3.3_5_1,Q3.3_5_2,Q3.3_5_TEXT,Q4.2_1_1,Q4.2_1_2,Q4.2_2_1,Q4.2_2_2,Q4.2_3_1,Q4.2_3_2,Q4.2_4_1,Q4.2_4_2,Q4.2_5_1,Q4.2_5_2,Q4.2_6_1,Q4.2_6_2,Q4.2_7_1,Q4.2_7_2,Q4.2_7_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.5_3,Q4.5_4,Q4.5_7,Q4.5_8,Q4.5_9,Q4.5_1,Q4.5_10,Q4.5_9_TEXT,Q5.2,Q5.3,Q5.3_6_TEXT,Q5.4,Q5.5,Q5.6_1,Q5.6_2,Q5.6_3,Q5.6_4,Q5.6_5,Q5.6_6,Q5.6_5_TEXT,Q5.7_1,Q5.7_2,Q5.7_3,Q5.7_4,Q5.7_9,Q5.7_10,Q5.7_11,Q5.7_12,Q5.7_11_TEXT,Q5.8,Q5.9,Q5.10,Q5.10_1_TEXT,Q6.2_10,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,Q6.2_7,Q6.2_8,Q6.2_9,Q6.2_9_TEXT,Q6.3,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_5,Q6.4_6,Q6.4_7,Q6.4_9,Q6.4_10,Q6.4_11,Q6.4_11_TEXT,Q6.5_1,Q6.5_2,Q6.5_3,Q6.5_4,Q6.5_5,Q7.2,Q7.3,Q7.4_2,Q7.4_3,Q7.4_4,Q7.4_5,Q7.4_6,Q7.4_7,Q7.4_1,Q7.4_1_TEXT,Q7.5,Q7.5_3_TEXT,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.8_5,Q7.8_6,Q7.8_7,Q7.8_8,Q7.8_7_TEXT,Q7.9,Q7.10
11/25/2020 11:27,11/25/2020 11:32,IP Address,100,295,TRUE,11/25/2020 11:32,R_1DB9f1qM9pI7shu,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,7 days,15-30 min,About the same time,About the same time,,About the same time,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Definitely,Definitely,Definitely,,,,I have no one to go with; engage in outdoor activities with,,,,,4-5 days,I have been working from home the whole time; I have not been on campus,,More time,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",gather or meet with friends / workmates,,,,,,I don't have enough time,,,,,,,,Somewhat,nearby friends that enjoy it too,No,,,,,,,Partner/spouse,,,,,,Frequently,,,,"Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking",,,,,,N/A or I don't know,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Female,10 or more years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,Rural area,,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:24,11/25/2020 11:32,IP Address,100,471,TRUE,11/25/2020 11:32,R_3MAv2Ys6LXBGLoK,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,,4-6 days,31min - 1hr,More time,About the same time,,About the same time,,,,Before COVID-19,During COVID-19,,,Before COVID-19,During COVID-19,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Definitely,Definitely,Definitely,I don’t have enough time,,,,,,,,4-5 days,I have been working from home the whole time; I have not been on campus,,More time,,,"take a walk, stroll or hike",,,,,,,I don't have enough time,,,,,,,,Definitely,Holding meetings outdoors,No,,,,,,,Partner/spouse,,Other family members,,,,Occasionally,We don’t typically spend family leisure time outdoors in nature,,,,,,,,,,,,,,,Female,10 or more years,Full-time,,,,,,,,Salaried (Exempt),,Never or rarely,"Smaller city or urban center (e.g. Ithaca, Elmira)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:24,11/25/2020 11:33,IP Address,100,575,TRUE,11/25/2020 11:33,R_1lmKgJs1xAtMWuZ,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,7 days,31min - 1hr,About the same time,Less time,,Less time,"being home for work, getting a dog",,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,Before COVID-19,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Definitely,Definitely,Definitely,I don’t have enough time,,,,Other barriers (please specify):,,,chronic health condition,2-3 days,I have been working from home the whole time; I have not been on campus,,More time,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",,rest / relax / read,,,,,,,,,,Other barriers (please specify): ,,chronic health condition,Definitely,not having a chronic health condition,Yes (what new activities),walking dog,,,Children – elementary school age,,,Partner/spouse,,,,Other (please specify),pets,Very frequently,,"Walking, hiking","Running, biking, rockclimbing","Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking","Relaxing, reading, picnicking",,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Female,10 or more years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,"Small town or village (e.g., Trumansburg, Lansing)",,,,,,,,Prefer not to answer,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:22,11/25/2020 11:35,IP Address,100,791,TRUE,11/25/2020 11:35,R_sIh2LsMz1lG1dDj,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,,"Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,,4-6 days,31min - 1hr,More time,I don't know,,About the same time,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Definitely,Definitely,Somewhat,,,,,Other barriers (please specify):,,,daylight,1 day,I continued to work primarily on campus,,,I don't know,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",,,,,,,,,,,,,Nothing / Little prevents or limits me,,Somewhat,,Yes (what new activities),going to Arboretum more often with family,,Children – daycare/pre-school age ,Children – elementary school age,,,Partner/spouse,,,,,,Frequently,,"Walking, hiking","Running, biking, rockclimbing",,,"Relaxing, reading, picnicking",Camping,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Male,More than 2 but less than 5 years,Full-time,,,,,,,,Salaried (Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,Asian,,,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
11/25/2020 11:30,11/25/2020 11:39,IP Address,100,496,TRUE,11/25/2020 11:39,R_2EyLg9seajCuKKO,anonymous,EN,0.9,"Yes, Let's Go!",,"Deck, balcony or patio","Public park, garden or orchard","Botanical garden, arboretum or nature center",,,,"Lake, pond or beach",,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,1 day,31min - 1hr,Less time,Less time,I needed more fresh air and Vitamin D,Less time,I needed more fresh air for my mental health,,During COVID-19,,During COVID-19,,,,During COVID-19,,,,Before COVID-19,,,During COVID-19,,,Before COVID-19,During COVID-19,,,,,,,Before COVID-19,,Before COVID-19,,,,,,,During COVID-19,Before COVID-19,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Not at all,Somewhat,Somewhat,,,Nearby outdoor/natural spaces feel unsafe or unwelcoming,,,,Nothing / little prevents or limits me,,1 day,I have been working from home the whole time; I have not been on campus,,About the same,,,,,,,I don't typically spend time outdoors in nature on campus,,I am not interested in spending time outdoors in nature,I don't have enough time,,,,,,,,Somewhat,Having comfortable shoes,Yes (what new activities),Hiking,I currently live by myself,,,,,,,,,,,Never,,,,,,,,,,,N/A or I don't know,N/A or I don't know,N/A or I don't know,N/A or I don't know,N/A or I don't know,Female,10 or more years,Full-time,,,,,,,,Salaried (Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,,,,,Prefer not to answer,,No thanks!,No thanks!
11/25/2020 11:22,11/25/2020 11:39,IP Address,100,983,TRUE,11/25/2020 11:39,R_2Y4DYTaohfHNTs7,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,Woodland or conservation area,,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Bicycling on trails and roads,,,7 days,31min - 1hr,More time,More time,Colder weather and a wee bit of laziness,About the same time,,Before COVID-19,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,,,,,Other barriers (please specify):,,Nothing / little prevents or limits me,Too much internet use,0 days,I split my time between home and campus,,More time,About the same time,,,,,other (please specify):,,Work (in pastures and fields),,,,,,,,Nothing / Little prevents or limits me,,Somewhat,,Yes (what new activities),Kayaking,,,,,,Partner/spouse,,,,,,Frequently,,"Walking, hiking","Running, biking, rockclimbing","Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking",,Camping,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Male,10 or more years,,,,,,,Other (please specify):,Active retirement on and off campus,Other (please specify):,Retired,Some of the time,"Small town or village (e.g., Trumansburg, Lansing)",,Hispanic or Latina/o,American Indian or Alaska Native,,,White,Other (please specify):,,mixed,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:33,11/25/2020 11:43,IP Address,100,598,TRUE,11/25/2020 11:43,R_3iQCyoPdkhuUA6y,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio",,,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,7 days,More than 1 hr,More time,About the same time,,About the same time,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Definitely,Somewhat,Somewhat,,,,,,,Nothing / little prevents or limits me,,2-3 days,I have been working from home the whole time; I have not been on campus,,About the same,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",gather or meet with friends / workmates,,other (please specify):,,walk from parking lot to office - this is more directed than a random stroll during a break,,I don't have enough time,,,,,,,,I don't know,"More acceptance at work of wearing athletic clothing, more acceptance of disappearing for an hour to walk and making up time later in the day",Yes (what new activities),2-hour lunch breaks,,,,,,Partner/spouse,,,,,,Occasionally,,"Walking, hiking",,,,,,,,,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Female,Less than 2 years,Full-time,,,,,,,,Salaried (Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,,,White,,,,No thanks!,"If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:33,11/25/2020 11:44,IP Address,100,646,TRUE,11/25/2020 11:44,R_3RacY54RgopR105,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,,,,,,,7 days,31min - 1hr,More time,About the same time,,Less time,I don't have to commute to work and so I can spend that time outdoors,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,During COVID-19,Gardening,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,To grow food,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,,,,,Other barriers (please specify):,,,Cold weather makes it much harder,2-3 days,I have been working from home the whole time; I have not been on campus,,More time,,,"take a walk, stroll or hike",,,other (please specify):,,gardening,,,,,,,Other barriers (please specify): ,,cold weather - my hands and feet are subject to frostbite,Definitely,Flexible work schedules and long-term WFH arrangements,Yes (what new activities),Morning exercise before work,,,,,,,,,Roommate / Friend,Other (please specify),College-age children,Occasionally,,"Walking, hiking","Running, biking, rockclimbing","Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking","Relaxing, reading, picnicking",,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Female,More than 5 but less than 10 years,Full-time,,Permanent,,,,,,Salaried (Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
11/25/2020 11:40,11/25/2020 11:49,IP Address,100,513,TRUE,11/25/2020 11:49,R_268ZPykNZ8NT9UR,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio",,,,,,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,2-3 days,More than 1 hr,More time,More time,Weather,About the same time,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,,,,,Before COVID-19,During COVID-19,,,,,,,,,,During COVID-19,,During COVID-19,Before COVID-19,,,During COVID-19,Before COVID-19,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat,Somewhat,Somewhat,,,,,,,Nothing / little prevents or limits me,,2-3 days,I have been working from home the whole time; I have not been on campus,,About the same,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",,,,,,,,,There are no natural/green spaces nearby / easily accessible,,,,,,Definitely,,I am not sure,,,Children – daycare/pre-school age ,,,,Partner/spouse,,,,,,Frequently,,"Walking, hiking",,"Kayaking, canoeing, boating, SUP, swimming",,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Female,More than 2 but less than 5 years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
11/25/2020 11:37,11/25/2020 12:04,IP Address,100,1591,TRUE,11/25/2020 12:04,R_2QFopIdY416Yx3h,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio",,,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,4-6 days,31min - 1hr,More time,Less time,I was sick.,More time,Working from home.,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,Before COVID-19,,,During COVID-19,Significant other,During COVID-19,Before COVID-19,During COVID-19,,,Before COVID-19,,Before COVID-19,During COVID-19,Before COVID-19,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Definitely,Definitely,Definitely,,,,,Other barriers (please specify):,,,"Mosquitoes, heat, ticks.",2-3 days,I have been working from home the whole time; I have not been on campus,,Less time,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",gather or meet with friends / workmates,,other (please specify):,,"walk to library, go running on track",,,,,,,,Nothing / Little prevents or limits me,,Somewhat,,No,,I currently live by myself,,,,,,,,,,,Frequently,,"Walking, hiking",,,"Gardening, birdwatching, fruit-picking","Relaxing, reading, picnicking",,,Other family rituals / traditions outdoors in nature:,Cutting down trees,,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Female,10 or more years,Full-time,,Permanent,,,,,,Salaried (Exempt),,Never or rarely,"Suburb or just outside an urban center (e.g, Cayuga Heights, East Ithaca)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
